2388,10,11,186,11290,216635,URENA,MARIN,JAVIER,,MASCULINO,25/02/1968,58,NO,20000.00,0.00,20000.00,NO,1794-0,Empleado,02/06/2023,NULL,201.86,201.86,0.00,0.00,0.00,0.00,NULL,0.00,201.86,NULL,NULL,0.00,201.86,NULL,0.00,NULL,0.00,NULL,0.00,0.00,201.86,0.00,0.00,0.00,0.00,201.86,201.86,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,12,186,11315,216640,CORRAL,GALARZA,RAMIRO,,MASCULINO,19/08/1965,60,NO,51000.00,0.00,51000.00,NO,3993-0,Socio B,02/06/2023,NULL,1992.68,1992.68,0.00,0.00,0.00,0.00,NULL,0.00,1992.68,NULL,NULL,0.00,1992.68,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1992.68,0.00,0.00,0.00,0.00,1992.68,1992.68,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,13,186,11404,216653,ORTEGA,NINO,HERNAN,,FEMENINO,19/09/1968,57,NO,51000.00,0.00,51000.00,NO,2273-0,Socio,02/06/2023,NULL,4873.12,4873.12,0.00,0.00,0.00,0.00,NULL,0.00,4873.12,NULL,NULL,0.00,4873.12,NULL,0.00,NULL,0.00,NULL,0.00,0.00,4873.12,0.00,0.00,0.00,0.00,4873.12,4873.12,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,14,186,11405,216654,CABRERA,ROQUE,HORACIO,,MASCULINO,21/07/1965,60,NO,51000.00,0.00,51000.00,NO,1564-1,Socio,13/06/2023,NULL,14679.29,14679.29,0.00,0.00,0.00,0.00,NULL,0.00,15836.03,NULL,NULL,0.00,15836.03,NULL,0.00,NULL,0.00,NULL,0.00,0.00,15836.03,0.00,0.00,0.00,0.00,15836.03,15836.03,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,15,186,11526,216686,SANTANA,TOVAR,MARIA,,FEMENINO,10/06/1974,51,NO,51000.00,0.00,51000.00,NO,3994-0,Socio,02/06/2023,NULL,2642.15,2642.15,0.00,0.00,0.00,0.00,NULL,0.00,2642.15,NULL,NULL,0.00,2642.15,NULL,0.00,NULL,0.00,NULL,0.00,0.00,2642.15,0.00,0.00,0.00,0.00,2642.15,2642.15,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,16,186,11666,216706,ALMONTE,ROSALES,CAROLINA,,FEMENINO,18/05/1978,48,NO,20000.00,0.00,20000.00,NO,203-1,Empleado,02/06/2023,NULL,865.32,865.32,0.00,0.00,0.00,0.00,NULL,0.00,865.32,NULL,NULL,0.00,865.32,NULL,0.00,NULL,0.00,NULL,0.00,0.00,865.32,0.00,0.00,0.00,0.00,865.32,865.32,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35004A
2388,10,17,186,11808,216744,VARELA,PRADO,TOMAS,,FEMENINO,16/10/1973,52,NO,30000.00,0.00,30000.00,NO,1603-0,Empleado,02/06/2023,NULL,559.38,559.38,0.00,0.00,0.00,0.00,NULL,0.00,1172.52,NULL,NULL,0.00,1172.52,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1172.52,0.00,0.00,0.00,0.00,1172.52,1172.52,0.00,20,TIJUANA,,,NULL,NULL,80001A
2388,10,18,186,1196,215164,BAEZ,MEZA,MARTA,,FEMENINO,21/07/1960,65,NO,25000.00,0.00,25000.00,NO,285-0,Empleado,02/06/2023,NULL,543.15,543.15,0.00,0.00,0.00,0.00,NULL,0.00,543.15,NULL,NULL,0.00,543.15,NULL,0.00,NULL,0.00,NULL,0.00,0.00,543.15,0.00,0.00,0.00,0.00,543.15,543.15,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35002A
2388,10,19,186,12,215041,MERINO,CARRERO,JULIA,,MASCULINO,31/08/1955,70,NO,51000.00,0.00,51000.00,NO,4254-0,Socio B,02/06/2023,NULL,10831.74,10831.74,0.00,0.00,0.00,0.00,NULL,0.00,13110.48,NULL,NULL,0.00,13110.48,NULL,0.00,NULL,0.00,NULL,0.00,0.00,13110.48,0.00,0.00,0.00,0.00,13110.48,13110.48,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,20,186,12053,216810,TOVAR,TAMAYO,ADAN,,FEMENINO,07/06/1969,56,NO,20000.00,0.00,20000.00,NO,996-0,Empleado,02/06/2023,NULL,611.13,611.13,0.00,0.00,0.00,0.00,NULL,0.00,611.13,NULL,NULL,0.00,611.13,NULL,0.00,NULL,0.00,NULL,0.00,0.00,611.13,0.00,0.00,0.00,0.00,611.13,611.13,0.00,15,MONTERREY,,,NULL,NULL,
2388,10,21,186,12125,216835,MERINO,ESPINO,ARIADNA,,FEMENINO,05/05/1971,55,NO,20000.00,0.00,20000.00,NO,2251-0,Empleado,02/06/2023,NULL,566.70,566.70,0.00,0.00,0.00,0.00,NULL,0.00,566.70,NULL,NULL,0.00,566.70,NULL,0.00,NULL,0.00,NULL,0.00,0.00,566.70,0.00,0.00,0.00,0.00,566.70,566.70,0.00,7,GUADALAJARA,,,NULL,NULL,
2388,10,22,186,12167,216850,CASTRO,SEPULVEDA,FLORENCIA,,MASCULINO,23/11/1968,57,NO,51000.00,0.00,51000.00,NO,3997-0,Socio,02/06/2023,NULL,5822.71,5822.71,0.00,0.00,0.00,0.00,NULL,0.00,5822.71,NULL,NULL,0.00,5822.71,NULL,0.00,NULL,0.00,NULL,0.00,0.00,5822.71,0.00,0.00,0.00,0.00,5822.71,5822.71,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,23,186,12519,235621,PAGAN,SOLORZANO,RODRIGO,,MASCULINO,29/12/1978,47,NO,51000.00,0.00,51000.00,NO,3998-0,Socio,02/06/2023,NULL,9266.78,9266.78,0.00,0.00,0.00,0.00,NULL,0.00,9266.78,NULL,NULL,0.00,9266.78,NULL,0.00,NULL,0.00,NULL,0.00,0.00,9266.78,0.00,0.00,0.00,0.00,9266.78,9266.78,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,24,186,12560,216960,CARMONA,ESPINOZA,LOURDES,,MASCULINO,28/03/1984,42,NO,51000.00,0.00,51000.00,NO,3915-0,Empleado,02/06/2023,NULL,525.35,525.35,0.00,0.00,0.00,0.00,NULL,0.00,525.35,NULL,NULL,0.00,525.35,NULL,0.00,NULL,0.00,NULL,0.00,0.00,525.35,0.00,0.00,0.00,0.00,525.35,525.35,0.00,15,MONTERREY,,,NULL,NULL,40701
2388,10,25,186,12569,216961,ALEMAN,NARVAEZ,ESTEBAN,,FEMENINO,13/03/1974,52,NO,25000.00,0.00,25000.00,NO,2102-0,Empleado,02/06/2023,NULL,1071.28,1071.28,0.00,0.00,0.00,0.00,NULL,0.00,1199.80,NULL,NULL,0.00,1199.80,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1199.80,0.00,0.00,0.00,0.00,1199.80,1199.80,0.00,15,MONTERREY,,,NULL,NULL,40001A
2388,10,26,186,12614,216969,CANO,ZARATE,JORGE,,FEMENINO,03/07/1982,43,NO,35000.00,0.00,35000.00,NO,2279-0,Empleado,02/06/2023,NULL,560.49,560.49,0.00,0.00,0.00,0.00,NULL,0.00,560.49,NULL,NULL,0.00,560.49,NULL,0.00,NULL,0.00,NULL,0.00,0.00,560.49,0.00,0.00,0.00,0.00,560.49,560.49,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35701A
2388,10,27,186,12650,216977,VELASCO,ALVA,MIGUEL ANGEL,,FEMENINO,14/10/1982,43,NO,25000.00,0.00,25000.00,NO,1739-1,Empleado,03/01/2024,NULL,1161.95,1161.95,0.00,0.00,0.00,0.00,NULL,0.00,1391.20,NULL,NULL,0.00,1391.20,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1391.20,0.00,0.00,0.00,0.00,1391.20,1391.20,0.00,15,MONTERREY,,,NULL,NULL,
2388,10,28,186,12805,217014,VILLA,BAHENA,EMILIA,,FEMENINO,31/01/1981,45,NO,51000.00,0.00,51000.00,NO,2280-0,Empleado,02/06/2023,NULL,732.26,732.26,0.00,0.00,0.00,0.00,NULL,0.00,732.26,NULL,NULL,0.00,732.26,NULL,0.00,NULL,0.00,NULL,0.00,0.00,732.26,0.00,0.00,0.00,0.00,732.26,732.26,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,29,186,12880,217030,TAMEZ,MOJICA,REBECA,,FEMENINO,15/04/1972,54,NO,25000.00,0.00,25000.00,NO,966-0,Empleado,02/06/2023,NULL,1110.07,1110.07,0.00,0.00,0.00,0.00,NULL,0.00,1378.37,NULL,NULL,0.00,1378.37,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1378.37,0.00,0.00,0.00,0.00,1378.37,1378.37,0.00,20,TIJUANA,,,NULL,NULL,
2388,10,30,186,12902,217034,ALMARAZ,JASSO,RAFAEL,,MASCULINO,04/01/1972,54,NO,51000.00,0.00,51000.00,NO,3999-0,Socio,02/06/2023,NULL,14623.51,14623.51,0.00,0.00,0.00,0.00,NULL,0.00,14623.51,NULL,NULL,0.00,14623.51,NULL,0.00,NULL,0.00,NULL,0.00,0.00,14623.51,0.00,0.00,0.00,0.00,14623.51,14623.51,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,31,186,12909,217037,SOLIZ,OCASIO,JAVIER,,FEMENINO,21/10/1969,56,NO,25000.00,0.00,25000.00,NO,37-0,Empleado,02/06/2023,NULL,311.75,311.75,0.00,0.00,0.00,0.00,NULL,0.00,311.75,NULL,NULL,0.00,311.75,NULL,0.00,NULL,0.00,NULL,0.00,0.00,311.75,0.00,0.00,0.00,0.00,311.75,311.75,0.00,17,QUERÉTARO,,,NULL,NULL,
2388,10,32,186,1292,215170,BUSTAMANTE,DAVILA,FRANCISCA,,MASCULINO,05/09/1971,54,NO,51000.00,0.00,51000.00,NO,4000-0,Socio,02/06/2023,NULL,5266.49,5266.49,0.00,0.00,0.00,0.00,NULL,0.00,5266.49,NULL,NULL,0.00,5266.49,NULL,0.00,NULL,0.00,NULL,0.00,0.00,5266.49,0.00,0.00,0.00,0.00,5266.49,5266.49,0.00,1,AGUASCALIENTES,,,NULL,NULL,30001AGS
2388,10,33,186,13297,217137,PINA,NORIEGA,EVA,,FEMENINO,03/06/1981,44,NO,20000.00,0.00,20000.00,NO,1816-0,Empleado,02/06/2023,NULL,671.44,671.44,0.00,0.00,0.00,0.00,NULL,0.00,671.44,NULL,NULL,0.00,671.44,NULL,0.00,NULL,0.00,NULL,0.00,0.00,671.44,0.00,0.00,0.00,0.00,671.44,671.44,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35002A
2388,10,34,186,13301,217140,MONTANO,POLANCO,JORGE,,MASCULINO,29/01/1970,56,NO,51000.00,0.00,51000.00,NO,699-1,Socio,02/06/2023,NULL,5507.26,5507.26,0.00,0.00,0.00,0.00,NULL,0.00,5507.26,NULL,NULL,0.00,5507.26,NULL,0.00,NULL,0.00,NULL,0.00,0.00,5507.26,0.00,0.00,0.00,0.00,5507.26,5507.26,0.00,7,GUADALAJARA,,,NULL,NULL,
2388,10,35,186,13333,217160,GODINEZ,QUINTANILLA,ANTONIA,,MASCULINO,24/03/1977,49,NO,51000.00,0.00,51000.00,NO,751-0,Socio,02/06/2023,NULL,7531.19,7531.19,0.00,0.00,0.00,0.00,NULL,0.00,8807.73,NULL,NULL,0.00,8807.73,NULL,0.00,NULL,0.00,NULL,0.00,0.00,8807.73,0.00,0.00,0.00,0.00,8807.73,8807.73,0.00,9,LEÓN,,,NULL,NULL,30001
2388,10,36,186,13462,217192,OROZCO,BARRERA,ESTELA,,MASCULINO,18/10/1975,50,NO,51000.00,0.00,51000.00,NO,4002-0,Socio,02/06/2023,NULL,1963.80,1963.80,0.00,0.00,0.00,0.00,NULL,0.00,1963.80,NULL,NULL,0.00,1963.80,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1963.80,0.00,0.00,0.00,0.00,1963.80,1963.80,0.00,15,MONTERREY,,,NULL,NULL,
2388,10,37,186,1362,215178,MONROY,FERRER,TIMOTEO,,MASCULINO,01/05/1964,62,NO,51000.00,0.00,51000.00,NO,4003-0,Socio,02/06/2023,NULL,2577.44,2577.44,0.00,0.00,0.00,0.00,NULL,0.00,2950.33,NULL,NULL,0.00,2950.33,NULL,0.00,NULL,0.00,NULL,0.00,0.00,2950.33,0.00,0.00,0.00,0.00,2950.33,2950.33,0.00,3,CIUDAD JUAREZ,,,NULL,NULL,
2388,10,38,186,1364,215180,PICHARDO,LUCIO,DIANA,,MASCULINO,16/07/1970,55,NO,51000.00,0.00,51000.00,NO,11-0,Socio,02/06/2023,NULL,1531.04,1531.04,0.00,0.00,0.00,0.00,NULL,0.00,2173.96,NULL,NULL,0.00,2173.96,NULL,0.00,NULL,0.00,NULL,0.00,0.00,2173.96,0.00,0.00,0.00,0.00,2173.96,2173.96,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35701
2388,10,39,186,13660,217236,URBINA,GUILLEN,BARBARA,,FEMENINO,31/03/1981,45,NO,25000.00,0.00,25000.00,NO,1996-0,Empleado,02/06/2023,NULL,789.33,789.33,0.00,0.00,0.00,0.00,NULL,0.00,789.33,NULL,NULL,0.00,789.33,NULL,0.00,NULL,0.00,NULL,0.00,0.00,789.33,0.00,0.00,0.00,0.00,789.33,789.33,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35003A
2388,10,40,186,14,233051,DELAFUENTE,LOYA,SERGIO,,FEMENINO,14/01/1956,70,NO,51000.00,0.00,51000.00,NO,4004-0,Socio (Viudas),02/06/2023,NULL,0.00,0.00,0.00,0.00,0.00,0.00,NULL,0.00,1209.18,NULL,NULL,0.00,1209.18,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1209.18,0.00,0.00,0.00,0.00,1209.18,1209.18,0.00,13,MÉXICO,,,NULL,NULL,10001
2388,10,41,186,14084,217365,MONTES,ABREU,TIMOTEO,,FEMENINO,14/11/1975,50,NO,25000.00,0.00,25000.00,NO,1740-0,Empleado,02/06/2023,NULL,880.92,880.92,0.00,0.00,0.00,0.00,NULL,0.00,1305.33,NULL,NULL,0.00,1305.33,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1305.33,0.00,0.00,0.00,0.00,1305.33,1305.33,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,42,186,14137,217383,ESCOBAR,NUNEZ,VICENTE,,MASCULINO,15/11/1974,51,NO,51000.00,0.00,51000.00,NO,4005-0,Socio,02/06/2023,NULL,5159.37,5159.37,0.00,0.00,0.00,0.00,NULL,0.00,5159.37,NULL,NULL,0.00,5159.37,NULL,0.00,NULL,0.00,NULL,0.00,0.00,5159.37,0.00,0.00,0.00,0.00,5159.37,5159.37,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,43,186,14140,215059,VACA,ARANA,JOSE,,MASCULINO,12/01/1971,55,NO,51000.00,0.00,51000.00,NO,4006-1,Socio,06/06/2023,NULL,5711.18,5711.18,0.00,0.00,0.00,0.00,NULL,0.00,6224.07,NULL,NULL,0.00,6224.07,NULL,0.00,NULL,0.00,NULL,0.00,0.00,6224.07,0.00,0.00,0.00,0.00,6224.07,6224.07,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,44,186,14166,217394,CORTEZ,ALONSO,JAVIER,,FEMENINO,29/07/1970,55,NO,25000.00,0.00,25000.00,NO,1768-0,Empleado,02/06/2023,NULL,494.46,494.46,0.00,0.00,0.00,0.00,NULL,0.00,494.46,NULL,NULL,0.00,494.46,NULL,0.00,NULL,0.00,NULL,0.00,0.00,494.46,0.00,0.00,0.00,0.00,494.46,494.46,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35004A
2388,10,45,186,14167,217395,APARICIO,BRITO,DOROTEA,,FEMENINO,21/05/1978,48,NO,25000.00,0.00,25000.00,NO,2118-0,Empleado,02/06/2023,NULL,1000.85,1000.85,0.00,0.00,0.00,0.00,NULL,0.00,1000.85,NULL,NULL,0.00,1000.85,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1000.85,0.00,0.00,0.00,0.00,1000.85,1000.85,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35002A
2388,10,46,186,14243,217424,CORRAL,TOLEDO,MIGUEL ANGEL,,MASCULINO,11/12/1972,53,NO,51000.00,0.00,51000.00,NO,800-0,Socio,02/06/2023,NULL,5024.10,5024.10,0.00,0.00,0.00,0.00,NULL,0.00,5024.10,NULL,NULL,0.00,5024.10,NULL,0.00,NULL,0.00,NULL,0.00,0.00,5024.10,0.00,0.00,0.00,0.00,5024.10,5024.10,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35007
2388,10,47,186,14320,217460,TREVINO,CADENA,CRISTIAN,,FEMENINO,30/11/1983,42,NO,50000.00,0.00,50000.00,NO,1729-0,Empleado,02/06/2023,NULL,693.68,693.68,0.00,0.00,0.00,0.00,NULL,0.00,780.08,NULL,NULL,0.00,780.08,NULL,0.00,NULL,0.00,NULL,0.00,0.00,780.08,0.00,0.00,0.00,0.00,780.08,780.08,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35010A
2388,10,48,186,14379,217481,AMADOR,GALVAN,PATRICIA,,MASCULINO,21/08/1978,47,NO,51000.00,0.00,51000.00,NO,1824-0,Socio,02/06/2023,NULL,1513.29,1513.29,0.00,0.00,0.00,0.00,NULL,0.00,1513.29,NULL,NULL,0.00,1513.29,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1513.29,0.00,0.00,0.00,0.00,1513.29,1513.29,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35002
2388,10,49,186,14619,217564,ESQUIBEL,CARABALLO,JOSE EDUARDO,,FEMENINO,27/02/1984,42,NO,51000.00,0.00,51000.00,NO,2069-0,Empleado,02/06/2023,NULL,1765.70,1765.70,0.00,0.00,0.00,0.00,NULL,0.00,2019.58,NULL,NULL,0.00,2019.58,NULL,0.00,NULL,0.00,NULL,0.00,0.00,2019.58,0.00,0.00,0.00,0.00,2019.58,2019.58,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35701
2388,10,50,186,14963,217671,ALONZO,HARO,CONCEPCION,,FEMENINO,10/01/1977,49,NO,25000.00,0.00,25000.00,NO,611-0,Empleado,02/06/2023,NULL,1325.91,1325.91,0.00,0.00,0.00,0.00,NULL,0.00,1325.91,NULL,NULL,0.00,1325.91,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1325.91,0.00,0.00,0.00,0.00,1325.91,1325.91,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35007A
2388,10,51,186,15,215042,LAUREANO,VILLAGOMEZ,GUADALUPE,,MASCULINO,17/05/1951,75,NO,51000.00,0.00,51000.00,NO,4255-0,Socio B,02/06/2023,NULL,9997.38,9997.38,0.00,0.00,0.00,0.00,NULL,0.00,9997.38,NULL,NULL,0.00,9997.38,NULL,0.00,NULL,0.00,NULL,0.00,0.00,9997.38,0.00,0.00,0.00,0.00,9997.38,9997.38,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,52,186,15059,530054,CASTRO,CARREON,LUISA,,FEMENINO,06/10/1972,53,NO,20000.00,0.00,20000.00,NO,103-0,Empleado,02/06/2023,NULL,482.95,482.95,0.00,0.00,0.00,0.00,NULL,0.00,482.95,NULL,NULL,0.00,482.95,NULL,0.00,NULL,0.00,NULL,0.00,0.00,482.95,0.00,0.00,0.00,0.00,482.95,482.95,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35003A
2388,10,53,186,15063,217714,PAGAN,PACHECO,SALVADOR,,FEMENINO,27/09/1983,42,NO,20000.00,0.00,20000.00,NO,1373-0,Empleado,02/06/2023,NULL,825.29,825.29,0.00,0.00,0.00,0.00,NULL,0.00,825.29,NULL,NULL,0.00,825.29,NULL,0.00,NULL,0.00,NULL,0.00,0.00,825.29,0.00,0.00,0.00,0.00,825.29,825.29,0.00,21,TORREÓN,,,NULL,NULL,
2388,10,54,186,15110,217730,SANTIAGO,TREVINO,SARA,,FEMENINO,15/09/1970,55,NO,51000.00,0.00,51000.00,NO,729-0,Socio,02/06/2023,NULL,0.00,0.00,0.00,0.00,0.00,0.00,NULL,0.00,2151.58,NULL,NULL,0.00,2151.58,NULL,0.00,NULL,0.00,NULL,0.00,0.00,2151.58,0.00,0.00,0.00,0.00,2151.58,2151.58,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35711
2388,10,55,186,15115,217731,SEPULVEDA,AGOSTO,TERESA,,FEMENINO,20/09/1969,56,NO,25000.00,0.00,25000.00,NO,2282-0,Empleado,02/06/2023,NULL,368.85,368.85,0.00,0.00,0.00,0.00,NULL,0.00,368.85,NULL,NULL,0.00,368.85,NULL,0.00,NULL,0.00,NULL,0.00,0.00,368.85,0.00,0.00,0.00,0.00,368.85,368.85,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,56,186,15165,217752,LERMA,LOMELI,SARA,,FEMENINO,22/09/1970,55,NO,51000.00,0.00,51000.00,NO,4007-0,Socio,02/06/2023,NULL,5739.67,5739.67,0.00,0.00,0.00,0.00,NULL,0.00,5739.67,NULL,NULL,0.00,5739.67,NULL,0.00,NULL,0.00,NULL,0.00,0.00,5739.67,0.00,0.00,0.00,0.00,5739.67,5739.67,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,35711
2388,10,57,186,15167,217753,PENA,SEDILLO,GUSTAVO,,MASCULINO,07/11/1975,50,NO,51000.00,0.00,51000.00,NO,2014-0,Socio,02/06/2023,NULL,4558.07,4558.07,0.00,0.00,0.00,0.00,NULL,0.00,4619.92,NULL,NULL,0.00,4619.92,NULL,0.00,NULL,0.00,NULL,0.00,0.00,4619.92,0.00,0.00,0.00,0.00,4619.92,4619.92,0.00,23,CIUDAD DE MEXICO,,,NULL,NULL,
2388,10,58,186,15171,217755,HARO,VELEZ,ANDREA,,MASCULINO,17/10/1981,44,NO,51000.00,0.00,51000.00,NO,456-0,Socio,02/06/2023,NULL,1813.84,1813.84,0.00,0.00,0.00,0.00,NULL,0.00,1986.65,NULL,NULL,0.00,1986.65,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1986.65,0.00,0.00,0.00,0.00,1986.65,1986.65,0.00,5,CHIHUAHUA,,,NULL,NULL,
2388,10,59,186,15190,217760,ENRIQUEZ,ALVA,SANCHO,,MASCULINO,20/11/1980,45,NO,51000.00,0.00,51000.00,NO,2283-0,Empleado,02/06/2023,NULL,1035.01,1035.01,0.00,0.00,0.00,0.00,NULL,0.00,1035.01,NULL,NULL,0.00,1035.01,NULL,0.00,NULL,0.00,NULL,0.00,0.00,1035.01,0.00,0.00,0.00,0.00,1035.01,1035.01,0.00,15,MONTERREY,,,NULL,NULL,
